Feature ID	Taxon	Confidence
92aee485429cadafd7fcb3f531d5746f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.99999777665593
3120660c883750285d85c12f7d898f67	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	0.9999834742455388
923f521b9cf313f1f95c9367e09bbc1c	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.9999999967108266
0243b68c76049aa1b8c51a20333da950	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	0.9999977384442069
b621d4b3cca1ec89ceca12efca8a94fb	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.7431517777486742
ca72a089674006d2e9cade617df3d5d7	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__	0.999971373075385
69b90707f6f3da7941026fbe6a1597ce	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group;s__	0.9653730267161644
d611e03044e800bf023cfc92bec2106a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	0.9999999999999005
629f41c0de31ba20f5d2b3f4c69e09c1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__	0.9999997799675342
756e9c33696716a5484135c832f18f12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter;s__	0.9999867517772494
23d6e67ff377b63cc8506920f662b5a5	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999177237932672
1e0296c7b89d1cd0d4d0bc8bf16822fc	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__	0.9999868753160658
860794d17974c0af1d8e6db31030e4b2	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.9987968685584878
b452284fca181520c11d087351ff43df	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	0.9999999999999574
079fc0fefab05e2a40bba7c0afee5125	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__	0.852002820771016
6f980c6f3f2ffefd2013c721461cc1c6	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__	0.9999980248045015
149465e40c1bdbc6230588a58a4d6eb0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter;s__	0.9912544911729358
3114d42cc9f862a2a18d7e5efde7fa9b	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__	0.999999999994472
