# Constructed from biom file
#OTU ID	R001_14d	R001_30d	R001_7d	R001_before	R002_14d	R002_30d	R002_7d	R002_before	R003_14d	R003_30d	R003_7d	R003_before	R004_14d	R004_30d	R004_7d	R004_before	R005_14d	R005_30d	R005_7d	R005_before	R006_14d	R006_30d	R006_7d	R006_before	R008_14d	R008_30d	R008_7d	R008_before	R009_14d	R009_30d	R009_7d	R009_before	R010_14d	R010_30d	R010_7d	R010_before	R011_14d	R011_30d	R011_7d	R011_before	R012_14d	R012_30d	R012_7d	R012_before	R013_14d	R013_30d	R013_7d	R013_before	R014_14d	R014_30d	R014_7d	R014_before	R015_14d	R015_30d	R015_7d	R015_before	R016_14d	R016_30d	R016_7d	R016_before	R017_14d	R017_30d	R017_7d	R017_before	R018_14d	R018_30d	R018_7d	R018_before	R019_14d	R019_30d	R019_7d	R019_before	R020_14d	R020_30d	R020_7d	R020_before	R021_14d	R021_30d	R021_7d	R021_before	R022_14d	R022_30d	R022_7d	R022_before	R023_14d	R023_30d	R023_7d	R023_before	R024_14d	R024_30d	R024_7d	R024_before	R025_14d	R025_30d	R025_7d	R025_before	R026_14d	R026_30d	R026_7d	R026_before	R027_14d	R027_30d	R027_7d	R027_before	R028_14d	R028_30d	R028_7d	R028_before	R030_14d	R030_30d	R030_7d	R030_before	R032_14d	R032_30d	R032_7d	R032_before	R033_14d	R033_30d	R033_7d	R033_before	R034_14d	R034_30d	R034_7d	R034_before	R035_14d	R035_30d	R035_7d	R035_before	R036_14d	R036_30d	R036_7d	R036_before	R037_14d	R037_30d	R037_7d	R037_before	R038_14d	R038_30d	R038_7d	R038_before	R041_14d	R041_30d	R041_7d	R041_before	R042_14d	R042_30d	R042_7d	R042_before	R043_14d	R043_30d	R043_7d	R043_before	R044_14d	R044_30d	R044_7d	R044_before	R045_14d	R045_30d	R045_7d	R045_before	R047_14d	R047_30d	R047_7d	R047_before	R048_14d	R048_30d	R048_7d	R048_before	R051_14d	R051_30d	R051_7d	R051_before	R053_14d	R053_30d	R053_7d	R053_before	R054_14d	R054_30d	R054_7d	R054_before	R055_14d	R055_30d	R055_7d	R055_before	R056_14d	R056_30d	R056_7d	R056_before	R057_14d	R057_30d	R057_7d	R057_before	R058_14d	R058_30d	R058_7d	R058_before	R059_14d	R059_30d	R059_7d	R059_before	R062_14d	R062_30d	R062_7d	R062_before	R063_14d	R063_30d	R063_7d	R063_before
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter	19.0	31.0	0.0	0.0	500.0	587.0	626.0	0.0	195.0	293.0	134.0	0.0	618.0	402.0	357.0	0.0	140.0	38.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	210.0	41.0	0.0	474.0	548.0	37.0	0.0	0.0	3528.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1631.0	900.0	2762.0	0.0	0.0	42.0	281.0	0.0	40.0	98.0	87.0	0.0	297.0	286.0	1123.0	0.0	94.0	300.0	60.0	0.0	83.0	0.0	311.0	0.0	136.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	521.0	1388.0	1755.0	0.0	188.0	273.0	229.0	0.0	425.0	387.0	49.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	780.0	0.0	2352.0	1588.0	84.0	0.0	1133.0	1536.0	925.0	0.0	191.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	1072.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	14.0	57.0	0.0	530.0	86.0	382.0	0.0	8.0	80.0	49.0	0.0	1689.0	21.0	1615.0	0.0	0.0	1621.0	0.0	0.0	144.0	507.0	273.0	0.0	432.0	778.0	0.0	0.0	2080.0	2590.0	1826.0	0.0	0.0	0.0	0.0	0.0	26.0	14.0	52.0	0.0	373.0	441.0	847.0	0.0	27.0	330.0	0.0	0.0	254.0	199.0	785.0	0.0	0.0	0.0	0.0	0.0	282.0	316.0	769.0	0.0	551.0	242.0	299.0	0.0	415.0	148.0	150.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	185.0	96.0	0.0	0.0	610.0	134.0	475.0	0.0	546.0	87.0	692.0	0.0	167.0	781.0	244.0	0.0	66.0	31.0	49.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.0	541.0	370.0	0.0	0.0	602.0	0.0	48.0	93.0	252.0	116.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	70.0	0.0	0.0	1019.0	2317.0	2028.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	343.0	445.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	149.0	505.0	35.0	0.0	75.0	1414.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.0	145.0	3231.0	0.0	3449.0	893.0	216.0	0.0	2169.0	3454.0	2655.0	0.0	203.0	2173.0	707.0	0.0	8.0	64.0	0.0	0.0	0.0	98.0	0.0	0.0	601.0	406.0	615.0	0.0	313.0	0.0	146.0	0.0	0.0	0.0	37.0	0.0	698.0	1234.0	410.0	0.0	128.0	1144.0	193.0	0.0	620.0	96.0	161.0	0.0	47.0	451.0	85.0	0.0	471.0	224.0	205.0	0.0	0.0	0.0	0.0	0.0	776.0	677.0	613.0	0.0	0.0	16.0	0.0	0.0	165.0	65.0	157.0	0.0	262.0	427.0	677.0	0.0	416.0	629.0	87.0	0.0	271.0	961.0	1195.0	0.0	1275.0	1213.0	707.0	0.0	387.0	1946.0	837.0	0.0	2105.0	306.0	534.0	0.0	1090.0	2191.0	1309.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia	14.0	0.0	18.0	0.0	1860.0	1671.0	124.0	0.0	0.0	0.0	0.0	0.0	504.0	219.0	588.0	0.0	0.0	0.0	28.0	0.0	0.0	36.0	45.0	0.0	1690.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	226.0	662.0	0.0	0.0	38.0	982.0	121.0	0.0	1100.0	1111.0	213.0	393.0	36.0	444.0	828.0	0.0	615.0	205.0	247.0	0.0	216.0	28.0	2682.0	0.0	0.0	162.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	48.0	35.0	30.0	32.0	0.0	0.0	0.0	0.0	40.0	19.0	0.0	0.0	423.0	113.0	260.0	317.0	53.0	59.0	27.0	0.0	0.0	108.0	13.0	0.0	113.0	223.0	120.0	0.0	4110.0	3020.0	5616.0	3092.0	13.0	334.0	0.0	0.0	103.0	110.0	0.0	0.0	223.0	307.0	172.0	0.0	1669.0	196.0	248.0	0.0	117.0	101.0	72.0	0.0	76.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	46.0	3.0	508.0	193.0	166.0	0.0	0.0	861.0	57.0	0.0	13.0	11.0	265.0	5.0	359.0	171.0	78.0	0.0	13.0	0.0	109.0	13.0	0.0	0.0	0.0	0.0	1280.0	1281.0	212.0	10.0	32.0	0.0	67.0	92.0	69.0	0.0	182.0	0.0	881.0	3009.0	529.0	0.0	193.0	53.0	122.0	17.0	8.0	0.0	0.0	6.0	0.0	178.0	137.0	0.0	13.0	131.0	16.0	0.0	795.0	86.0	1724.0	5.0	375.0	369.0	355.0	3.0	854.0	556.0	898.0	63.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6509.0	0.0	0.0	0.0	0.0	3901.0	2493.0	942.0	2305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	6079.0	0.0	0.0	0.0	0.0	529.0	449.0	233.0	1072.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3518.0	1151.0	6476.0	9563.0	0.0	0.0	0.0	4145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	319.0	0.0	38.0	0.0	35.0	0.0	0.0	8.0	78.0	0.0	0.0	0.0	1713.0	0.0	0.0	12.0	184.0	260.0	28.0	1327.0	2895.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8554.0	0.0	0.0	0.0	1082.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	17.0	6.0	270.0	0.0	0.0	0.0	12445.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	847.0	0.0	11.0	16.0	38.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7551.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4831.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	34.0	17.0	10.0	0.0	0.0	0.0	0.0	48.0	978.0	954.0	2800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2124.0	0.0	0.0	0.0	1037.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-352	1019.0	406.0	0.0	0.0	1989.0	2504.0	837.0	0.0	157.0	103.0	203.0	0.0	948.0	485.0	2420.0	0.0	254.0	377.0	1795.0	0.0	0.0	162.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609.0	471.0	1224.0	0.0	1012.0	3460.0	269.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1022.0	2043.0	1173.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	84.0	55.0	0.0	55.0	1076.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	1976.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1380.0	1496.0	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1030.0	560.0	718.0	0.0	0.0	0.0	0.0	0.0	878.0	212.0	0.0	0.0	0.0	12.0	0.0	0.0	1216.0	1491.0	1561.0	0.0	729.0	699.0	1608.0	0.0	0.0	5.0	0.0	0.0	101.0	0.0	0.0	0.0	241.0	851.0	0.0	0.0	731.0	1139.0	1729.0	0.0	400.0	479.0	524.0	0.0	459.0	732.0	0.0	11.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum	41.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	981.0	876.0	1058.0	0.0	0.0	0.0	0.0	0.0	876.0	162.0	0.0	0.0	28.0	95.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	945.0	1683.0	803.0	0.0	5596.0	4199.0	0.0	0.0	7.0	4.0	0.0	0.0	1990.0	586.0	3048.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	126.0	1156.0	0.0	0.0	0.0	0.0	0.0	637.0	317.0	1373.0	0.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	209.0	80.0	0.0	0.0	0.0	0.0	0.0	4446.0	3203.0	3475.0	0.0	232.0	1258.0	1161.0	0.0	287.0	416.0	0.0	0.0	2442.0	3294.0	1084.0	0.0	77.0	2913.0	375.0	0.0	194.0	1385.0	252.0	0.0	166.0	328.0	228.0	0.0	194.0	103.0	364.0	0.0	20.0	186.0	0.0	0.0	0.0	47.0	0.0	0.0	975.0	420.0	340.0	0.0	0.0	0.0	0.0	0.0	160.0	249.0	605.0	0.0	1354.0	1570.0	2469.0	0.0	1392.0	2315.0	1436.0	0.0	2610.0	2151.0	2118.0	0.0	21.0	3214.0	42.0	0.0	1337.0	913.0	800.0	0.0	0.0	0.0	0.0	0.0	1765.0	1388.0	1492.0	0.0	774.0	1247.0	1321.0	0.0	672.0	612.0	1201.0	0.0	2617.0	1012.0	1051.0	0.0	100.0	0.0	0.0	0.0	460.0	713.0	575.0	0.0	330.0	71.0	111.0	0.0	594.0	981.0	1586.0	4.0	385.0	430.0	271.0	0.0	281.0	306.0	223.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	5.0	5563.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.0	34.0	153.0	2077.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	71.0	2996.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	503.0	0.0	0.0	0.0	0.0	0.0	54.0	79.0	548.0	0.0	0.0	16.0	0.0	12.0	0.0	167.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	10.0	46.0	290.0	7944.0	726.0	0.0	10.0	11197.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9159.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	542.0	426.0	19.0	0.0	705.0	285.0	756.0	0.0	486.0	208.0	437.0	0.0	307.0	1133.0	322.0	0.0	819.0	454.0	408.0	0.0	65.0	343.0	242.0	0.0	0.0	0.0	0.0	0.0	102.0	1717.0	1150.0	0.0	1605.0	1120.0	785.0	0.0	79.0	4684.0	389.0	0.0	33.0	435.0	159.0	1667.0	70.0	93.0	16.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372.0	0.0	0.0	486.0	326.0	77.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	25.0	0.0	0.0	582.0	496.0	644.0	0.0	42.0	296.0	29.0	0.0	2748.0	5964.0	1832.0	0.0	586.0	1888.0	631.0	0.0	57.0	53.0	0.0	3.0	25.0	101.0	738.0	0.0	446.0	163.0	47.0	0.0	826.0	1866.0	281.0	0.0	28.0	40.0	116.0	0.0	0.0	0.0	0.0	0.0	1087.0	909.0	274.0	0.0	388.0	22.0	1798.0	0.0	73.0	0.0	0.0	0.0	23.0	34.0	333.0	0.0	1013.0	292.0	418.0	0.0	399.0	2054.0	505.0	0.0	254.0	1613.0	859.0	0.0	5305.0	314.0	3048.0	0.0	313.0	421.0	3409.0	6.0	0.0	0.0	0.0	0.0	44.0	124.0	357.0	0.0	0.0	0.0	0.0	0.0	521.0	696.0	304.0	0.0	561.0	263.0	1212.0	0.0	32.0	0.0	0.0	0.0	1187.0	445.0	1438.0	0.0	2488.0	1732.0	687.0	0.0	1479.0	393.0	774.0	0.0	5067.0	896.0	485.0	0.0	2927.0	621.0	906.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger	0.0	34.0	0.0	0.0	824.0	498.0	55.0	0.0	189.0	150.0	517.0	0.0	188.0	289.0	112.0	0.0	101.0	777.0	0.0	0.0	0.0	61.0	665.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	25.0	82.0	0.0	0.0	1228.0	898.0	1098.0	0.0	849.0	1384.0	567.0	0.0	2100.0	593.0	45.0	0.0	0.0	0.0	0.0	0.0	573.0	33.0	879.0	0.0	0.0	0.0	0.0	0.0	888.0	769.0	1625.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	899.0	1730.0	814.0	0.0	5556.0	758.0	678.0	0.0	0.0	0.0	0.0	0.0	28.0	1838.0	30.0	0.0	0.0	388.0	0.0	0.0	435.0	590.0	0.0	0.0	0.0	0.0	0.0	0.0	883.0	869.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	46.0	817.0	0.0	984.0	1098.0	1302.0	0.0	810.0	1514.0	238.0	0.0	775.0	19.0	713.0	0.0	0.0	267.0	72.0	0.0	290.0	255.0	1064.0	0.0	1950.0	597.0	18.0	0.0	884.0	311.0	287.0	0.0	5.0	171.0	7.0	0.0	283.0	384.0	269.0	0.0	594.0	256.0	315.0	0.0	53.0	0.0	0.0	0.0	383.0	551.0	295.0	0.0	409.0	678.0	464.0	0.0	109.0	795.0	519.0	0.0	443.0	255.0	222.0	0.0	703.0	957.0	161.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	74.0	13.0	49.0	0.0	472.0	562.0	2364.0	0.0	0.0	0.0	0.0	3.0	1895.0	1035.0	1671.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	34.0	232.0	46.0	0.0	209.0	0.0	448.0	465.0	57.0	0.0	0.0	270.0	718.0	0.0	52.0	749.0	173.0	278.0	924.0	907.0	1346.0	0.0	0.0	0.0	0.0	0.0	56.0	44.0	54.0	0.0	12.0	209.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	3113.0	298.0	532.0	1175.0	468.0	376.0	634.0	0.0	132.0	18.0	113.0	0.0	154.0	0.0	0.0	0.0	670.0	106.0	53.0	309.0	0.0	413.0	2.0	0.0	336.0	12.0	0.0	0.0	0.0	0.0	38.0	0.0	2103.0	686.0	2659.0	0.0	320.0	31.0	0.0	0.0	30.0	624.0	0.0	0.0	0.0	0.0	0.0	0.0	1104.0	3465.0	1657.0	0.0	387.0	489.0	789.0	0.0	468.0	206.0	633.0	0.0	123.0	215.0	358.0	0.0	27.0	58.0	26.0	0.0	8.0	0.0	67.0	0.0	0.0	125.0	0.0	0.0	365.0	76.0	40.0	0.0	15.0	1580.0	0.0	82.0	268.0	0.0	96.0	0.0	1581.0	3441.0	2799.0	0.0	67.0	156.0	40.0	0.0	21.0	0.0	10.0	0.0	88.0	301.0	0.0	0.0	0.0	1137.0	87.0	0.0	177.0	1208.0	691.0	3.0	0.0	0.0	0.0	0.0	538.0	820.0	103.0	74.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2752.0	73.0	94.0	98.0	5921.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1008.0	0.0	0.0	0.0	1589.0	0.0	0.0	0.0	23.0	0.0	3.0	0.0	291.0	7.0	0.0	0.0	38.0	0.0	0.0	0.0	2028.0	0.0	0.0	95.0	7204.0	31.0	0.0	173.0	1566.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1289.0	0.0	0.0	0.0	145.0	0.0	0.0	23.0	99.0	43.0	0.0	72.0	2777.0	0.0	0.0	0.0	1191.0	0.0	0.0	0.0	1035.0	0.0	0.0	9.0	118.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	981.0	0.0	0.0	0.0	1585.0	0.0	0.0	0.0	598.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	834.0	0.0	0.0	0.0	205.0	0.0	0.0	2.0	315.0	0.0	45.0	16.0	3787.0	33.0	0.0	0.0	710.0	0.0	0.0	0.0	127.0	14.0	0.0	0.0	1525.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	141.0	0.0	0.0	3.0	180.0	0.0	380.0	51.0	567.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1260.0	53.0	0.0	0.0	11142.0
d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	1716.0	31.0	0.0	3454.0	19.0	170.0	39.0	7060.0	0.0	0.0	0.0	114.0	0.0	6.0	48.0	17.0	0.0	0.0	0.0	473.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	56.0	2.0	18.0	0.0	210.0	0.0	0.0	0.0	228.0	0.0	117.0	83.0	345.0	0.0	0.0	0.0	4152.0	0.0	0.0	4.0	157.0	0.0	0.0	0.0	6997.0	0.0	0.0	0.0	0.0	19.0	34.0	560.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	758.0	486.0	861.0	77.0	0.0	0.0	0.0	714.0	315.0	0.0	0.0	529.0	29.0	5.0	0.0	71.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	2179.0	0.0	11.0	0.0	4109.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	949.0	0.0	0.0	16.0	639.0	0.0	0.0	0.0	103.0	116.0	43.0	11.0	455.0	0.0	0.0	0.0	981.0	0.0	0.0	0.0	96.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2976.0	174.0	0.0	106.0	328.0	0.0	0.0	0.0	0.0	9.0	17.0	21.0	2690.0	0.0	0.0	5.0	2304.0	0.0	55.0	0.0	626.0	0.0	0.0	0.0	266.0	0.0	0.0	0.0	54.0	356.0	2943.0	1305.0	767.0	0.0	4.0	10.0	665.0	67.0	165.0	30.0	1319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3416.0	1353.0	338.0	776.0	3804.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	0.0	0.0	0.0	0.0	77.0	1865.0	778.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	240.0	0.0	65.0	0.0	0.0	49.0	69.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	11.0	287.0	7.0	0.0	0.0	0.0	0.0	30.0	51.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	30.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	567.0	600.0	247.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299.0	0.0	77.0	0.0	0.0	0.0	29.0	0.0	8.0	11.0	222.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	2460.0	10851.0	10861.0	585.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003	43.0	0.0	0.0	0.0	109.0	69.0	369.0	0.0	163.0	263.0	220.0	0.0	573.0	75.0	200.0	0.0	107.0	15.0	0.0	0.0	15.0	33.0	38.0	0.0	0.0	0.0	0.0	0.0	87.0	83.0	54.0	0.0	36.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	124.0	88.0	0.0	424.0	97.0	37.0	0.0	0.0	39.0	10.0	0.0	88.0	0.0	79.0	0.0	0.0	63.0	0.0	0.0	1201.0	866.0	1346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	28.0	211.0	0.0	0.0	0.0	0.0	0.0	165.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	452.0	1139.0	498.0	0.0	1147.0	162.0	151.0	0.0	0.0	0.0	0.0	0.0	13.0	22.0	29.0	0.0	57.0	61.0	0.0	0.0	1115.0	850.0	3.0	0.0	222.0	51.0	46.0	0.0	0.0	413.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	16.0	388.0	0.0	50.0	103.0	17.0	0.0	234.0	924.0	245.0	0.0	44.0	360.0	196.0	0.0	196.0	401.0	46.0	0.0	1211.0	276.0	1290.0	0.0	152.0	540.0	228.0	0.0	0.0	0.0	0.0	0.0	1289.0	1173.0	352.0	0.0	0.0	0.0	0.0	0.0	15.0	9.0	69.0	0.0	1869.0	939.0	653.0	0.0	44.0	0.0	0.0	0.0	173.0	445.0	509.0	0.0	94.0	135.0	83.0	0.0	338.0	158.0	263.0	0.0	102.0	47.0	25.0	2.0	0.0	13.0	0.0	0.0
